text,star
다필요없고 진짜 딱 6점 짜리 킬링 타임용 액션 느와르 ,6
반려견 키우는 분들이 보면 많이 우실 듯 ,10
세종과 장영실의 우정에 눈물이 주룩주룩 ㅠㅠ가슴이 절절했던.... ,10
지금 5분남았는데... 하... 진짜 ㅠ ,2
"이영화를 28살에 처음 접했습니다. 우리나라 멜로영화의 한 획을 그엇다고 했는지 알 수 있었습니다. 연기, 스토리 모든게 완벽합니다.보고난 후에도 여운이 남아있네요. ",10
보는동안 계속 눈물이 났어요. 너무 감동적이에요ㅠㅠ ,10
첫사랑 영화는 역시 재밌는듯 ,7
이 영화를 보고 일본이 정말 대단하다는 걸 새삼 다시 느꼈음. 저 당시 시대 상황을 안다면 그저 비참하다고만 볼순 없을것이다. 있다고? 역사를 잊은 민족이라서 그럼. ,10
cg는 훌륭했다. 다만 지나치게 우스꽝스러운 장면들이 많아 몰입감이 떨어졌다. 정치적이라는데는 동의할 수 없음. ,7
난 보통 재밌다 재미없다 딱 두가지로 평을 남기는데...하...이건 무슨평 남기고 싶냐면...한국판 제목을 지은 사람이 진짜 천재라는 거다.당신이 사랑하는 동안에 라니...제목만으로도 이 영화의 관점이나 감상평이 완전히 달라질 뿐 아니라 등장하는 모든 인물들의 감정에 이입되고 집중하게 되는 효과가 있었던거 같다. 이 제목을 지은 사람은 이 영화를 연출한 감독도 알아차리지 못한 이 영화에 대한 통찰력이 있었을지 모른다. 감독은 주연배우 두사람의 해피엔딩에 집중 했지만 제목을 지은이는 아마 본인의 인생에서 겪었던 사랑의 기억들이 파노라마처럼 지나갔었을지도 모른다. 이 제목으로 이영화를 보게 되어 행복했다. 혹여 그 사람이 이 댓글을 본다면 함께 영화얘기를 나누고 싶다.sm407@naver.com ,10
세상에서 가장 아름다운 이별이라는 제목이 참 알맞는 말 같네요 세상에서 제일 슬퍼요 드라마도 보고 영화도 보고 왔는데 역시 원작이 더 좋긴 좋네요  휴지를 몇장 쓴건지 ㅠ 보는동안 계속 눈물이 멈추지 않네요 ㅠㅠ 그만큼 끝나고 여운도 큰거 같아요 ,10
음.. 네가 내 엄마라면 이렇게 했을거다? 뭐 이런 느낌이 영화를 보고 참 가슴아프게 느꼈습니다. ,10
영상 스토리 다 최고였음... 유튭에 미드웨이 역사지식 정리한거 보고 영화 감상하면 더 좋아요. 스토리가 휙휙 진행되서 배경지식 없으면 온전히 즐길 수 없을것 같네여 ,10
내인생 영화를 좋아해도 두번은 안봤는데오늘 연달아 두번을 영화관에서 봤다.. ,10
제 나이가 들어나 봅니다.우리집 이야기처럼인가 누나들도 생각나고 엄마도 생각이 많이 나네요타지생활을 하면서 그냥 편하게 본건데가슴이 찡하네요...지영이 같은 모든 분이 행복한 시절이 오면 좋겠네요...힘내세요 ,10
어떻게 표현하지...짜증나는 영화라 할정돈 아닌데..기분이 좀 나쁜? 왜 이걸 봤지? 이런느낌... ,1
영화 잘 만들었네평점이 높아서 봤더니 스토리도 막힘없이 술술 전개되고 마지막 아저씨의 해설도 아주 좋다 ,10
초반 가마씬에서 사도의 오프닝씬 느낌도 나고 흥미진진했지만 중후반부는 매우 루즈했으며 뒷자리 아저씨가 코를 골고 주무셨음에도 영화를 끝까지 본 나에게 박수.. 연기 정말 좋았는데 거의 장영실과 세종의 사극 로맨스 수준 서사였다 놀람의 연속 ,8
"참, 재미있는 영화이고 의미 있는 영화다. ",10
1편보단 아쉽다. 하지만 겨울왕국이다. ,9
권상우님의 인생작이다. 추천 오지게 박고 갑니다. ,10
상철 연기가 진짜 연기지 솨라잇네 ,7
두사람의 내면연기 볼만했슴 ,8
그냥 직접 보세요. 영화관가서 봐야 사운드와 함께 스릴과 감동을 제대로 느낄 수 있음. ,10
아니 이게 10점짜리 영화지 평점이 왜 9점도 안되냐ㅡㅡ ,10
20년전 영화라고 안믿어질만큼 영상미와 스토리 음악 너무 재밌게 잘봤습니다. 마음이 따스해지고 힐링받는 느낌이에요 ,9
보지 않을래야 않을 수 없는 영하 ,10
주말저녁심심해서뭐볼까검색하다긴4.0이라서눌렀는데어떻게이영화가않뜬거죠?ㅠ너무잼있게봄 박해수씨 연기도찰떡이였고 이런스타일연기본적없었는데최고^^ ,10
말이 필요없는 최고의 영화... ,10
네이버 후기보고 보러갔는데..몇번졸았네요. 흐름이 너무 쳐지고억지설정때문에 부자연스러운 스토리였음 ,6
아니 중반까지는 좋았는데.. 애기를 대신 낳자는 것까지는 이해가 됐는데 여주 죽는 시나리오는 좀 뜬금없었음.. 코르넬리우스 불쌍 별로 추천하고 싶지는 않은 영화 ,5
응디응디마매끼놔라마감사합니다.부엉이바위 로가자으아~ ,1
일단 인간이 바이러스라는 스토리 매우 신선했구요 소재는 너무 맘에들었어요 근데 너무... 영화제작하신 분들께는 죄송한말씀입니다만 진짜 어설퍼요 Cg 빼고는 아무것도 없습니다. 캐릭터며 연출이며 내용전개 등 몇몇부분 연기까지 아주 난장판이에요 딱 90년대 올드한느낌의 전개인데 도저히 공감을 못하겠는 캐릭터들의 행동덕분에 몰입도도 많이 떨어졌고요..초중반까지는 cg보다 인물들이 좀 더 많이 나오기때문에영화보는내내 그만보고 싶다는생각 수십번도 더했는데 cg는 정말잘뽑아서 최소 그부분이라도 좋아서 안끄고 끝까지 다봤네요.. 정말 cg가 멱살캐리 합니다 연출이나 전개는 디워급이에요 보다보면 짜증이 납디다... 특히 애엄마.... ㅆ cg 전투씬 좋아하시거나 연령대가 어리시다면 추천드립니다. 그게아니라면 시간아까울수있어요... ,1
,10
,10
영화로 먼저 봤지만 책으로 나온것도 보려구요 보는내내 엄마가 많이 생각났어요 그래서 눈물이 많이 났구요 공감이 많이 가는 영화였어요 ㅜ ,10
내생에 최고의 영화 입니다. 내용도 좋았고 이 영화에 나오는 모든 배우들의 춤과노래가 환상이었습니다. ,10
제목을 아메리칸 갱스터가 아니라 아메리칸 마약상으로 바꿔야 할듯..지루한감이 있는데 실화라서 참고 볼만함 ,8
,10
4D로도 나오면 좋겠음 존잼탱구리 ,10
,10
스토리가 빨라 자칫 2차대전 진주만 액션생각하시고 보시면 정리가 좀 안됍니다 공부좀 하시고보면 그때 했던 역사적 사실들 일본과 미국의 친분과전쟁 이후 패전 요인들을 아셔야 꿀잼있게 보는 방법임... ,8
"극장 속 흑백영화가 더 재미 있었다매단 실이 훤히 보이던 그 뱀이 이 영화의모든것을 상징하는듯 하다허무주의,포스트 모더니즘의 극치남주인공 어머니가 저걸 봤으면저 여주인공은 어이 되었을까저 좋은 배우로 아 ... ",1
진짜 미쳤냐... 와 오랫만에 정말 영화다운 영화를 봤다.... 이게영화지... 하.... 진짜 그리고 또 드는생각 일본은 ㅈㄹㅂ안하는데가 없네 나쁜일에는 다 껴있고 난리 그거보고 한번 더 열받았다 ,10
배역은 안어울리고 연기는 진부하고 소재는 식상하고 ...꼭들어가는 신파에다가...보기 거북한 브로맨스까지... ,1
아....영화 다보고나면똥싸다 중간에 끊긴 기분임...영화관에서 보면 돈아까움... ,6
,10
네이버는 베스트 한줄평이 대놓고 스포일러를 하네 수준 진짜 낮다ㅋㅋ ,10
,10
백두산포발을 북한과 합동으롳막는다더니  어디 그런게 나와? 허상만 가득한 돈 아깝고 눈버린 영화다.내가 본 영화중 최악이다 ,1
"휴가복귀날에 봤던 영화.점심 다돼가는데 보는 사람 6명..나랑 형, 모르는 아줌마랑 애 2쌍...차라리 그 시간에 운동하는게 나을 정도.... ",2
,10
부내와 가난의 냄새를  나는 안다 초등학교 시절 부내와 가난의 냄새를 알았던 나는 내가 그 어디에도 속하지 않는다는걸 감사했는지 모른다 ,10
좋아요. ,10
헤어져보아야만 알 수 있었던 관계. 그 헤어짐의 과정이 너무 잔혹하다. ,8
인생영화입니다. ,10
최민식의 연기가 기억나는 감성적영화 ,7
창정이형이니까  그나마 6점이다. 아니  다르나라도  아니고  한국에서  어떻게  총기를 구할수있단 말인가.... 그것도.. 극중  고아 3명이 .... 총기무장강도라는 설정자체가  한국은 무리수.... ,6
"시즌1만큼의 초초띵곡 임팩트는 없어서 아쉬웠지만 전체적으로 영상미가 굉장히 발전했고 OST 하나 하나의 퀄리티는 정말 좋았습니다. 애초에 스토리 측면은 하나 하나 구현해야 하는 그래픽 애니메이션 영화 특성상 실사 영화에 비해 매끄럽지 못할 수밖에 없는 것을 감안했을 때 이번 것도 정말 명작입니다. 시즌1의 스토리와 억지로 엮은 것도 아니었고, 선작만한 후작은 없다는 클리셰를 OST측면에서만 제외하고 모든 면에서 극복한 느낌. 만약 시즌1에서의 순수한 사랑을 노래하는 Love is an open door, 그리고 설렘과 애상을 담은 For the first time in forever과 같은 초-띵곡에 대적할 만한 멜로디를 가진 OST만 있었다면 준-2천만도 가능했을 만한 영화라 생각합니다. ",10
"연기도 좋고,  시사성도 좋고,  재미도 있고~~ ",10
한 장면 한 장면이 독특하고 기발한 영화 이 영화 창의력을 따라갈 영화는 없지 싶다 ,10
이병헌 연기는  신이다  감상포인트는 이병헌 연기임 ,8
기대에 대한 심한 배신감을 느끼게한 영화 ,2
,10
"이렇게 탄탄한 영화도 오랜만인듯,,배우들의 연기도 연출도 굿잡! ",7
"'응답하라 1969', 그 시절, 할리우드에 바치는 찬가 ",7
거 눈알이 너무 큰거 아니오 ,7
생각해보니 내가 정말 좋아하는 애니메이션 ,10
이런건 꼭 봐줘야지~~ ,10
적당히 볼만했네요~~~ ,8
다들 영상에 감탄하는데 책으로 읽었다면 어땠을까를 생각해보면 그또한 두근거린다. ,8
아이들 모두 귀엽고 연기도 잘해요. 잔잔한 이야기가 좋았습니다. 근데 딸이랑 엄마의 대화가 중고등학생 딸과 엄마의 대화 같았어요ㅋㅋ ,10
왜 이걸 영화관에서 안봤나싶네요. 연기력은 물론이고 와 감독 천재입니다. 개연성은 조금 떨어지지만 왜 가만있었나싶기도 했지만 입이 떡 벌어지는 결말입니다. ,10
대규모 전투신을 보여줘야 하니 조잡한 CG와 등장인물이 너무 많아서 내용이 부드럽게  이어지질 않음. 그리고 뻔한 미국승리 영화.나중에 dvd로 보는것 추천. ,6
쿠키영상 보고 나오세요 ,7
메시지에 취중하다보니 스토리는 다소 아쉬워진 느낌. 그럼에도 불구하고 겨울왕국은 옳다. 1편에 비해 노래의 비중에 더 늘었다. ,8
스토리 탄탄하고 반전에 반전!! 간만에 너무 재밌게 봤다 ,10
"제대로 된 공포영화가 아님. 공포영화를 가장한 B급 액션 영화... 어떤 영화인지 알고 보면 나름 발상의 전환을 신선하게 봐줄 수 있으나, 그걸 모르고 보면 짜증남. 장난치는 건가 싶고... 하나도 안 무서움. ",2
단순히 슬퍼서 눈물이 나는 장면도 있지만 배우들의 감정선을 잘 표현해낸 연출이 돋보이는 영화 였습니다. 상영이 끝나서도 감정이 계속 유지되며 장면들을 계속 떠올리게 되더라구요! 최근에 본 영화 중에 최고라고 생각합니다 ,10
아줌마 본명 '타부' 실화냐. ,8
,10
,10
크으... 지렸다 ... 연기.. 지렸다.. ,10
아니 어떻게 정상인이 이런 영화를 만들죠? 그 어떤 욕도 부족한 영화네요 시나리오가 쓰래기인데 감독이 정상이 아니면  주변에서 말려야죠 감독은 대체 멀 말하고 싶은거죠?카메라 감독님 머했어요 도저히 못하겠다고 해야죠! 스텝들 다 머한거야 웃음 참으면서 일한거야? 청정명 니가 제일 나쁜 새끼야 ,1
상상하고 원하던 그 남쪽으로 도착했을까 ,9
너무너무 기대를 했나봐요. 네이버영화 평점 9.3점 만큼은 아니었어요 ㅎㅎ 근데 영화 속 음악은 정말 좋았습니다~ 배우들 연기는 당연 좋았구요^^ ,6
영화 진짜 잘만들었네 후회안한다 꼭 봐라 ,10
"인생이란 무엇일까...우리는 왜, 어째서, 무얼 위해 사는걸까? ",10
해로운 영화 걱정됩니다 ,1
억지개그 떡칠. 이상한 전개. 클리셰 범벅. ,1
좋앙 ,10
두 시간이 이렇게 짧았나 싶을정도로 재밌게 봤어요. 상남자들의 멋짐 ,10
처음으로본걸 중국으로봤는데나름괜찮았어요 일본판도봐야겠어요:)개인적으로 배우들연기도괜츈~~ ,10
평점 높일 필요가 있는듯해 10점 줍니다. 마케팅이 잘못돼서 영화를 망친 케이스. 멜로에 초점을 두고 봐야 하는데.. 다만 정사씬 적당히 했으면 좋았을것 같네요.. 너무 자주 나왔음 ,10
최고급 랍스터랑 전복을 넣고 라면을 끓여버렸네.. ,1
"보는 동안 영화는 나에게 어떠한 감정적 소모도 요구하지 않는다.걷지 않아도, 눈을 감지 않아도, 따분하지 않아도, 기술을 알지 못해도 깊은 명상을 한 것 같은 힐링을 하는 방법이 있다는 걸 알려주는 영화다. ",8
중국판도  괜찮네요미루다미루다봤습니다 ,10
일본은 한 때 참 무모하게 패기로웠구나 + 미국은 잠자는 거인이구나+현재 우리가 살고 있는 시대보다 평화로울 수 없는데도 아직도 평화를 외치는 자는 의심해야함 ,8
정말 잘 만든 영화.  오열하며 봤어요 ㅜㅜ ,10
,10
작품성 어쩌고 떠나서 이정도면 충분히 극장에서 볼만한 영화라 생각됩니다. 추천합니다. ,10
"영화가 나온지 30년이 지난 지금에도 여전히 큰 울림을 주는 건, 여전히 영화에서만 볼 수 있는 영화같은 얘기일 뿐일지도 모르겠다. 그래서 더욱 보석같은 영화. 배우들의 젊은 모습을 보는 것도 꿀잼. ",9
대박이요..영화보고 눈물이 멈추지않네요감사합니다.. ,10
