text,star
판도라의 상자 같은 영화. 모르는 것이 약이다./아는 것이 힘이다. 이 두가지를 모두 보여주는 영화.,0
지금 평점은 너무 과하기에..,0
개재밋으니까 다보세요,1
긴말필요없고 잘 잤습니다.. 1도 아깝네요,0
로맨스와 액션을 잘 버무리지도 못함,1
반지돌아가는 연출만 없었어도...1점 더 줬을 영화,1
원작 에니메이션에비해 내용의 깊이가 좀 떨어져요.,0
재미나게봤어요ㅡ그냥 재미나네요,1
신랑이랑 한바탕 웃고 왔습니다.재밌네요.영화속 조진웅 멋짐~,1
긴장감과재미를동시에주네욯ㅎㅎㅎ,1
먼가 아쉬운 ㅠㅜ 인랑 인랑,1
너무 재밌게 잘봤네요 관객들의 상상력을 극대화 시켜주네요,1
"이렇게 욕먹을 정도는 아닌거같은데 , 저는 진짜 재미있게 봤어요 배우들 연기나 액션신이나 너무 좋았습니다 !",1
한국영화의 SF도전은 응원하지만 평가는 공정하게,0
골든슬럼버2임 보지마셈,0
거짓말안보태고 얘기함 최근들어 봤던영화중에 탑이였음 제 남자친구 웃다가 실신하는줄알았음 저도 포함ㅋ꼭보세요 개인적으로 돈주고 두번봐도 안아깝다생각함,1
정우성은 이병헌과 같은 깊이 있는 연기가 없다.,0
한효주 출연 오바 우리나라영화에는 역시 ...액션에 왜 멜로를 넣어 jQuery224014348127901784968_1532529902177ㅡㅡ,1
웃긴데 무섭기도 하고 유해진 연기는 늘 좋다,1
"스포일러가 포함된 감상평입니다. 감상평 보기



																		내용이 불쾌하다 하는데 영화는 윤리책이 아니라는 점을 이해하고 봐야하지 않을까 싶어요 연기자들 연기가 자연스러워서 재미있게 봤어요 배우들이 영화를 잘살렸다 생각이 드네요 개인적으로 김지수 이서진 관계 언젠간 꼭 밝혀...",1
연기자들 때문에 믿고 잼있게 봤네요~~^^우리네 현실...-.-,1
저예산영화에 이렇게 재미를 느껴본적은 거의 처음인듯,1
1점도 아까움....특히 마지막에 결말을 두개로 보여준것도세줄로 굳이 이 영화에 인간은 세가지로 살아간다는것도이래서 한국영화보기 싫음,0
겉과 속이 다른 사람들... 현실을 제대로 그린듯씁쓸하지만 통쾌한...,1
액션씬만으로 5점이상은 줄수있는정돈데 너무테러다ㅋㅋㅋ 개연성과 편집이아쉽다 몇장면추가하시지ㅠㅠ,1
이 정도면 잘 만든 영화지..액션 장면은 한국영화의 수준을 뛰어넘었다.,1
"난 김지운 감독을 믿었던 만큼 난 그의 작품도 믿었기에 난 아무런 부담없이 인랑을 여자친구에게 소개 시켜줬고 영화를 관람하고 나서야 난 느낀거야 모든것이 잘못돼 있는걸, 있을 수 없는 일이라며 난 울었어.",0
"김지수, 염정아 연기가 진짜 미쳤다...두번 보면 새로운 느낌으로 재밌을 것 같은 영화...!",1
ㅎ ㅏ ㅎ ㅏ ㅎ ㅏ ㅎ ㅏ...그저웃습니다....,0
한국영화중에서 내용좋고 배우좋고 개그감까지좋은건 처음,1
와 ㅈ같이재밌네요....태어나서 본 한국영화중에 제일 재밌게 봤습니다!,1
영화내내 배우들 연기가 좋았음.,1
마지막 반전ㅋ 잼있어요~~순간순간 조마조마하면서 봤어요^^  배우들 연기 대박!!  조진웅 넘 멋져요~~~,1
이런 쓰레기망작에 별5주는건 뇌가이상하거나 댓글알바가있는게 분명함.,0
잘잤습니다^^~ㅎㅎ,0
강동원 빨강망토 입혀줘라,0
"어휴 진짜 강동원 단독 주연극은 노잼, 두근두근내인생, 가려진시간, 골든슬럼버, 인랑 까지 주옥같다",0
중간중간 유쾌한 잘면이 많이 나와 재밌었습니다~,1
역시 그럼 그렇지 ㅋㅋㅋ,0
여운이 많이 남는 영화!! 완전꿀잼이에요,1
관객중 보는내내 뜨끔할분들도 있었을듯~윤경호 배우님의 연기력에 추가 별다섯개드려용,1
영화만들지마라.... 경고했다...,0
"액션 ,로맨스, SF 영화를 섞은  맛 없는 짬뽕을 먹은 느낌",1
가장불편한집들이였어요ㅋㅋㅋ다들연기짱,1
"좋은 연기와  신선하고  독특한 소재로 몰입감있게  잘 만든 영화, 하지만 결국 변명으로  마무리  하는.. 우린 어른이고  어른들의 삶은 원래 다 그런거야.  그치만 내  자식은 안돼.",1
완벽한 각본과 배우들의 미친 연기력이 돋보이는 수작!!^^,1
사람사이의 불신만 조장하는 막장 저질 영화.섹스 멘트만 오고 가서 보는 내내 불쾌하고이 영화를 보고 있는 나 자신이 한심했던 영화였네요.. 그냥 웃지요..웃기려 하니.,0
매천고1학년2반26번 조호엽,1
꼭 보세요 근데 혼자 보세요,1
누구에게나 비밀은 있다.,1
유해진 애드리브는 혼모노다.,1
그냥 OOO기영화알바들한테 속지마렴,0
오랜만에 본 영화중 가장 재밌었습니다.,1
재밋었어요ㅎㅎㅎ호ㅗ,1
아진짜 사람의 심리 제대로 갖고논다 너무 재미있었어요 강추,1
31년살면서 영화관에서 빵터쳐본적없다 이게 첨이다.,1
이게 코미디냐?스릴러지!,1
예고편만보세요 정말 기대많이하고 봤는데 이건좀아닌듯 예고편이잼있는영화입니다 영화보면서 잠든게 3번째인영화가됐네요,0
쓸대없는 통일설정. 차라리 로보캅을 데리고하지.사랑에대한 감정은 무슨 하루밤사이에 쑥쑥자라고 정말 맥이없음,0
좀 아니다 싶습니다 추천감은 아니에요,0
액션도 긴장감줘서 좋았고 다들 연기도 잘해서 몰입됬었다,1
진짜 진짜 재밌게 봤습니다,1
보는 내내 웃었는데 끝나고 나니 짠한 느낌도...,1
볼 이유가 없네요....이건 뭐...배우들이 아깝다...,0
일상생활에서 흔히 일어나고있는 상황을 잘표현한 영화 인정,1
제작비 160억 들어 이렇게 드럽게 재미없게 만드는것도 대단한 재주임.,0
별점테러왜하는지 이해가안가네,1
너무우ㅜ웅 재미있었어요,1
웃다 씁쓸하다 공감하다,1
"유쾌하고 잼있었음 정상인이며, 보는 내내 불편했고 재미없었으면 너도 불륜, 양다리 작접중이거나 사기당했거나 게이(?)이기때문이다.",1
미국 액션씬 - 완벽하게 계산된 총격씬과 폭파씬 / 한국 액션씬 - 그냥 총만 싸질러댐. 폭파되는데 고작 유리밖에 없음,0
"그냥 잘생긴 얼굴구경,,,",0
조진웅은 가슴성형이지만 반대로 아무일 없고.. 부인은 정신과의사답지않게 정신병자네,1
타인에대해 잘알아갑니다,1
월식이 굉장히 인상적이다,1
재미있게 볼수있습니다,1
"몰입도 있었던, 새로운 소재의 영화~~!!",1
"영화에 내용이없다 스토리,개연성역시 엉망이여서 그런지 배우감정에관한 몰입도도 떨어진다. 이건 영화인건지... 뭘만들어논건지 모르겠다 액션신 괜찮다고하는데 액션신역시 기대이하이다 타워를제외한 액션신 하품만나온다 인랑이...",0
제작비를 그렇게 쳐 바르고도 어찌 영화수준이....이 영화를 보고나면 같은식의 만화 원작의 실사 영화인데 배틀로얄은 x나 명작이란 생각이 듦,0
적어도 올해 본 한국영화중 단연최고.,1
한중사 누나 영화는 안봅니다.그냥 노관심이요ㅡㅡ,0
진짜 다 좋았는데 이서진목소리 톤이문젠지  연기가 문젠지..이거하나만 좀 아쉽더라(서진이형님 안티아님)지극히 주관적인 판단임,1
공감가는 현실적인 이야기를 배우들이 가벼운듯 가볍지않은 무게감으로 물흐르듯이 연기하는 좋은 영화였습니다.,1
생각보다 사람들 평이 좋아서 놀람ㅎㅎ,1
내가 본 코미디 영화중 단연 최고였다. 영화관에서 이렇게 크게 웃은적은 처음이다. 강력추천 ㅋㅋㅋㅋ,1
7광구보다 재밌나열?,0
올해 본 영화 중에 제일 웃겼다,1
진짜 재밌다 한국감성 다 느낄수있음,1
만족ㅋㅋ연인이랑 보는것도추천,1
솔직히  3점대 영화는 아닙니다. 5점대 영화는 되는 것 같습니다.,0
갸꿀잼 배우캐스팅이 제대로..,1
2009 로스트메모리즈 로보캅 성냥팔이 소녀의 재림 이솝우화 레옹 후레쉬맨 유니클로 서울남산편 CF 이렇게 다 합치니까 = 인랑 웃긴건 2029년 설정이고 제작비 200억인데 2006년식 그랜저tg가 메인 차라는거!...,0
아니 영화 리메이크던 뭐던 기냥 일단 모르고봤을때. 재밌게 웃고  보면 그러면 재밌는거아님? 뭐 재밌가봤다가 리메이크였던걸 알면 재미없어지게 된건가? 기냥 1차원적으로 재밌으면 그만인걸..다들 영잘알이라서 그런가.....,1
강 보세요동 참하세요원 망하시고 저를한 번만 꼭.보세요효 주도 같이 나옴니다주 화입마에 빠집니다,1
비밀이 들킬까 두렵고 비밀을 알까봐 두렵다,1
영화보면서 이렇게 웃어보긴 첨이네용 꼭 보세요!!!,1
에휴.... 이제 한국영화 안봐야겠다.,0
별 한개도 아깝다....불면증 있는 사람들에게 추천하고픈 영화.,0
일본원작을 배낀 망신살,0
2시간 동안 졸다 나왔네요. 얼리버드로 봐서 그나마 다행,0
아..1점도 아까움 진심 이런데 리플 안달음 왱만하면.. 내 2시간 20분 어쩔 이것땜에 술먹은 냄몸 돈 어쩔.. 돈 많이 줘도 이런건 찍지 말자 동원 우성아.. 진짜 아니다.. 이미지는 어쩔꺼냐 돈 보다 더 소중한...,0
진짜 재미있어요 이해하고보면 엄청재밌어요!,1
안봐도 노잼같아서 1점주고간다 한국영화를 할리우드 영화랑 같은 돈주고볼 가치가 있나,0
약간 지루함이 있었지만 참신한 소재.연기자들의 연기력..모두 좋았습니다.유해진님은 역시 짱인듯~~^^,1
만원내고 비주얼을 샀다 . 그렇게 생각하련다..,0
강력 추천합니다. 나만 당할수 없다.,1
많은 생각을 하게되는 영화. 추천합니다,1
이서진 연기가 이정도 일줄은ㅎ모든합이 멋진 영화같아요감독님 최고^^,1
시놉시스 연기 재미 웃음 하나 빼놓지 않고 모두 잡은 수작,1
평점알바로 선량한관객들에게 망작보라고 꼬시지마라,0
올해 최고의 영화였습니다.,1
무슨말이필요한가? 저예산으로 가능한 모든 조건을 충족시키는 블랙코미디의 블럭버스터급 영화.사랑하는 사람과 함께 공감하며 즐길수있는 나름 스릴넘치는 먹방 투어ㅋ,1
재미없어요  웃슴도 엄꼬게이 전화 장면만  웃기고ㅠ,0
돈주고 본 내가 원망스럽다,0
이랬다 저랬다 너무 길기만 하고 샤이니는 이제 노래하고 춤만 추자.,0
",,배우들 얼굴보고싶어서 봤으니 후회는 없어요,,",0
근래 본 영화 중 가장 재밌었다. 친구와 영화 본 후 서로 얼굴 보면서 재밌다고 한 영화 손에 꼽는데 그 중 하나~,1
10점 평가는 100% 알바!!!,0
우리나라 영화에서 이런 전개와 스토리텔링을 볼 줄 몰랐습니다. 꼭 보세요. 많은 걸 생각하게끔 하네요ㅎㅎ,1
스토리의 완성도가 너무 떨어진다 .. 사랑도 떨어지고 액션도 떨어지고 스토리에 완성도도 너무 없고  액션도 나중에 강xx혼자 하고 박진감도 떨어지고,0
폭망 더이상 말이 필요 없음,0
많은 것을 알면 다친다 결국 숨기며 살아가지만 영화를 봐서 진실을 아는 나는 답답 말해주고싶다 이서진이랑헤어져요.,0
나만당할수없다 다들꼭보세요,0
유해진이 아무리 웃기지만 수습이 안되는 영화.  마지막은 인셉션이냐,0
만족스럽진 않디만 이렇게 혹평할 레벨은 아님,1
긴말 필요없음 최고입니다.,1
최고다재미에 감동까지,1
기대안하고갔는데 잼네여 반전의 반전,1
아 재밌다인생을 다루는 구마잉또 보고싶네잉,1
진짜 얼굴에 감탄만 하고 영화관에서 나온 영화 스토리는 개연성이 1도없고 친구도 잘도 죽이면서 만난지 3번도 안된 사람은...왜?... 그나마 액션씬은 괜찮아서....별점5점드려요...ㅠㅠㅠ,0
스토리부터 억지 요즘 한국영화보면 무슨 정치 공상에 빠져서 영화를 만드는지 정치선전물을 만드는지 모르겠다,0
영화가 기대가 안되네요~,0
재미있게 보았습니다. 생각할 거리를 많이 만들어주고 긴장감도 잘 조성하여 지루할 틈이 없었습니다.,1
개재밋엇음 도눚고ㅗ 보고싶음,1
아빠와딸의통화에서 눈물이 났어요.웃겨서 빵빵터진 순간도많았구요.전너무 재미있게 봤네요.배우분들 연기 썸즈업!,1
"솔직히 원작 보고 본 사람들은 볼만함.별점테러 받을 정도는 아닌데, 원작 잘 모르고 보면 별로임. 강동원은 검은 사제들 이후로 계속 실망이네. 앞으로 작품 초이스 잘해야 될 듯.",1
6천원이면 볼만함 도만원 주면서 보긴조금 아까움. 기다렸다가 내년 추석때 보면됨,0
정우성 꼴보기 싫어서 안보려고 했는데 여친이 보자고해서 마지못해 봄. 여친한테 미안해서 억지로 재밌게 보려고 노력함. 관람도중 여친이 자꾸 내눈치봄. 나중에 나와 물어보니까 나보고 미안하다고 인간적으로 핵노잼이라고....,0
평점 넘 많이 준거 아닌가 모르겠다영화보고 나오는데 시간도 돈도 너무 아까워서 화났다,0
ㅋㅋㅋㅋ 재미없어요 다른거보세요,0
재밌는영화 15세지만 쪼금 민망할수있음,1
"평점안좋길래 망설였지만 기대를 많이한 영화라 그냥봤는데 키스신어색한건 인정. 근데 그렇게욕먹을만큼은 아닌것같은데 정말 재미없는지 궁금한분, 강동원 좋아하는분, 액션좋아하는분은 그냥 보셔도될듯 엄청재밌다 이건 객관적으...",1
웃을수있는오랜만 의 영화,1
장사하는 사람입니다 인랑 다운받아 가게서 틀어 놨습니다 손님이 들어오더니 티비처다보면서 한마디 합니다 (사장님 졸려요 ) 졸음껌 어딨어요? 4500원 벌었습니다 인랑 사랑해요,0
킬링타임용 영화. 그정도 같아요~,1
솔직히 처음 나레이션 나올 때 부터 뭐라고 말하는지 못 알아들었고 내 돈이 아까워용 하지만 김무열씨 얼굴 보는 값이라고 생각하고 이번은 넘어가죠 개봉하기 전에 이거 개존잼일 테니 세번이나 봐야지 라고 생각한 제가 넘...,0
"친구들한테 이거 보자고 하고 욕먹었습니다.. 저번부터 영화보는눈이 똥이라면서 특별시민부터 염력, 인랑 다 제가 보자고했는데 그중에서도 인랑이 최악이라네요",0
"강동원, 정우성  지못미..ㅜ",0
금방보고왔는데 진짜 남의집 부부싸움보는거같은 그 심리적압박감? 긴장감? 와 입이바싹바싹탔다,1
이런저런 생각을하게한 영화^^,1
그냥저냥볼만해요재밌진않구,0
유해진 배우 연기가 리얼해서 웃기기는 했지만 기분좋은 웃음이 아니고 캐릭터 들의 불륜에 거짓말에 겉과속이 다른 위선들을 덮어버리는 설정이 재미있게 보이지도 않고 감동따위는 1도없다.,0
연기력으로 다 씹어먹은 영화,1
모르는게 약이네요즐겁게 봤어요~,1
